id_ocorrencia;data_hora_ocorrencia;faixa_1_hora_fato;mes;ano;dia_da_semana;status_registro;natureza_principal;tentado_consumado_nat_principal;causa_presumida;meio_utilizado;perimetro;local_imediato;bairro;municipio_codigo;municipio_fato;uf_sigla;numero_envolvido_ocorrencia;conducao_a_delegacia;tipo_envolvimento;raca_etnia;idade_aparente;sexo_codigo;lgbtqia;identidade_de_genero;orientacao_sexual;escolaridade;relacao_vitima_autor;bairro_envolvido;municipio_envolvido;uf_sigla_envolvido;natureza_delito_envolvido;tentado_consumado_delito_envolvido
A2025ID10739;2025-12-28 17:00:00;De 17:00 as 17:59;12;2025;Domingo;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;MOTEL / DRIVE-IN;;314610;OURO PRETO;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;25,0;F;Sim;MULHER CISGÊNERO;HOMOSSEXUAL;ENSINO MEDIO COMPLETO (2º GRAU);COLEGA DE TRABALHO / SUPERIOR HIERARQUICO;SAO CRISTOVAO;OURO PRETO;MG;INJURIA RACIAL;Consumado
A2025ID10739;2025-12-28 17:00:00;De 17:00 as 17:59;12;2025;Domingo;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;MOTEL / DRIVE-IN;;314610;OURO PRETO;MG;3;SEM PRISAO;AUTOR;PARDA;23,0;F;Não;NAO INFORMADA;NAO INFORMADA;ALFABETIZADO;;NOSSA SENHORA DA PIEDADE;OURO PRETO;MG;INJURIA RACIAL;Consumado
A2025ID10739;2025-12-28 17:00:00;De 17:00 as 17:59;12;2025;Domingo;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;MOTEL / DRIVE-IN;;314610;OURO PRETO;MG;4;SEM PRISAO;AUTOR;PARDA;47,0;F;Não;NAO INFORMADA;NAO INFORMADA;ALFABETIZADO;;;OURO PRETO;MG;FALSIFICA DOCUMENTO PARTICULAR;Consumado
A2025ID10741;2025-12-28 11:09:00;De 11:00 as 11:59;12;2025;Domingo;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;PARAISO;310620;BELO HORIZONTE;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;IGNORADA;27,0;M;Não;NAO INFORMADA;NAO INFORMADA;SUPERIOR INCOMPLETO;VIZINHO;PARAISO;BELO HORIZONTE;MG;INJURIA;Consumado
A2025ID10744;2025-12-28 08:45:00;De 08:00 as 08:59;12;2025;Domingo;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CEMITERIO / CREMATORIO;NITEROI;313430;ITUMIRIM;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;27,0;M;Sim;HOMEM CISGÊNERO;HOMOSSEXUAL;SUPERIOR INCOMPLETO;OUTRO PARENTESCO;PORTO BELO;FOZ DO IGUACU;PR;INJURIA;Consumado
A2025ID10746;2025-12-27 23:51:00;De 23:00 as 23:59;12;2025;Sabado;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;SAUDADE;310620;BELO HORIZONTE;MG;2;;VITIMA DE ACAO CRIMINAL / CIVEL;PRETO;40,0;M;Sim;NAO INFORMADA;HOMOSSEXUAL;ENSINO MEDIO COMPLETO (2º GRAU);SEM RELACIONAMENTO;SAUDADE;BELO HORIZONTE;MG;AMEACA;Consumado
A2025ID10747;2025-12-27 19:47:00;De 19:00 as 19:59;12;2025;Sabado;FECHADO;OUTRAS INFRACOES CONTRA DIGNIDADE SEXUAL E A FAMILIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;VILA SÃO JOSÉ 3 SEÇÃO;314480;NOVA LIMA;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;29,0;F;Sim;NAO INFORMADA;HOMOSSEXUAL;ENSINO MEDIO COMPLETO (2º GRAU);IGNORADA;VILA SÃO JOSÉ 3 SEÇÃO;NOVA LIMA;MG;OUTRAS INFRACOES CONTRA DIGNIDADE SEXUAL E A FAMILIA;Consumado
A2025ID10747;2025-12-27 19:47:00;De 19:00 as 19:59;12;2025;Sabado;FECHADO;OUTRAS INFRACOES CONTRA DIGNIDADE SEXUAL E A FAMILIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;VILA SÃO JOSÉ 3 SEÇÃO;314480;NOVA LIMA;MG;2;;VITIMA DE ACAO CRIMINAL / CIVEL;PRETO;29,0;F;Sim;NAO INFORMADA;HOMOSSEXUAL;ENSINO MEDIO COMPLETO (2º GRAU);IGNORADA;VILA SÃO JOSÉ 3 SEÇÃO;NOVA LIMA;MG;OUTRAS INFRACOES CONTRA DIGNIDADE SEXUAL E A FAMILIA;Consumado
A2025ID10747;2025-12-27 19:47:00;De 19:00 as 19:59;12;2025;Sabado;FECHADO;OUTRAS INFRACOES CONTRA DIGNIDADE SEXUAL E A FAMILIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;VILA SÃO JOSÉ 3 SEÇÃO;314480;NOVA LIMA;MG;3;SEM PRISAO;AUTOR;IGNORADA;64,0;F;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;VILA SAO JOSE;NOVA LIMA;MG;OUTRAS INFRACOES CONTRA DIGNIDADE SEXUAL E A FAMILIA;Consumado
A2025ID10749;2025-12-26 21:00:00;De 21:00 as 21:59;12;2025;Sexta-Feira;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;VIOLENCIA OU VIAS DE FATO;URBANO;ORGAO/SECRETARIA MUNICIPAL;;310360;ARANTINA;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;IGNORADA;42,0;F;Sim;NAO INFORMADA;HOMOSSEXUAL;ENSINO MEDIO COMPLETO (2º GRAU);COLEGA DE TRABALHO / SUPERIOR HIERARQUICO;CENTRO;ARANTINA;MG;VIAS DE FATO / AGRESSAO;Consumado
A2025ID10749;2025-12-26 21:00:00;De 21:00 as 21:59;12;2025;Sexta-Feira;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;VIOLENCIA OU VIAS DE FATO;URBANO;ORGAO/SECRETARIA MUNICIPAL;;310360;ARANTINA;MG;2;SEM PRISAO;AUTOR;IGNORADA;38,0;F;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;;;;VIAS DE FATO / AGRESSAO;Consumado
A2025ID10749;2025-12-26 21:00:00;De 21:00 as 21:59;12;2025;Sexta-Feira;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;VIOLENCIA OU VIAS DE FATO;URBANO;ORGAO/SECRETARIA MUNICIPAL;;310360;ARANTINA;MG;3;SEM PRISAO;AUTOR;IGNORADA;25,0;F;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;;;;VIAS DE FATO / AGRESSAO;Consumado
A2025ID10749;2025-12-26 21:00:00;De 21:00 as 21:59;12;2025;Sexta-Feira;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;VIOLENCIA OU VIAS DE FATO;URBANO;ORGAO/SECRETARIA MUNICIPAL;;310360;ARANTINA;MG;4;SEM PRISAO;AUTOR;IGNORADA;45,0;F;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;;;;VIAS DE FATO / AGRESSAO;Consumado
A2025ID10751;2025-12-25 23:00:00;De 23:00 as 23:59;12;2025;Quinta-Feira;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;ASFIXIA MECANICA (ENFORCAMENTO, ESTRANGULAMENTO, ESGANADURA OU SUFOCAMENTO);URBANO;CASA;PLANALTO;312770;GOVERNADOR VALADARES;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;IGNORADA;21,0;M;Sim;MULHER TRANSEXUAL;HOMOSSEXUAL;ENSINO FUNDAMENTAL COMPLETO (COMPREENDE OS PRIMEIROS OITO ANOS DE ESTUDO);AMIGO / CONHECIDO;PARQUE FRATERNIDADE;GOVERNADOR VALADARES;MG;LESAO CORPORAL;Consumado
A2025ID10752;2025-12-25 15:00:00;De 15:00 as 15:59;12;2025;Quinta-Feira;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;SHOPPING CENTER;CAICARAS;310620;BELO HORIZONTE;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;27,0;M;Sim;MULHER TRANSEXUAL;HOMOSSEXUAL;ENSINO MEDIO COMPLETO (2º GRAU);OUTROS - RELACAO VITIMA AUTOR;SERRA;BELO HORIZONTE;MG;INJURIA RACIAL;Consumado
A2025ID10753;2025-12-25 09:00:00;De 09:00 as 09:59;12;2025;Quinta-Feira;FECHADO;DIFAMACAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;ALENCAR;316850;TEIXEIRAS;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;61,0;F;Não;NAO INFORMADA;NAO INFORMADA;ENSINO MEDIO COMPLETO (2º GRAU);VIZINHO;ALENCAR;TEIXEIRAS;MG;DIFAMACAO;Consumado
A2025ID10753;2025-12-25 09:00:00;De 09:00 as 09:59;12;2025;Quinta-Feira;FECHADO;DIFAMACAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;ALENCAR;316850;TEIXEIRAS;MG;2;SEM PRISAO;AUTOR;PARDA;50,0;M;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;CENTRO;TEIXEIRAS;MG;DIFAMACAO;Consumado
A2025ID10753;2025-12-25 09:00:00;De 09:00 as 09:59;12;2025;Quinta-Feira;FECHADO;DIFAMACAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;ALENCAR;316850;TEIXEIRAS;MG;3;SEM PRISAO;AUTOR;PARDA;63,0;F;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;PROGRESSO;TEIXEIRAS;MG;DIFAMACAO;Consumado
A2025ID10755;2025-12-25 07:00:00;De 07:00 as 07:59;12;2025;Quinta-Feira;FECHADO;RACISMO - PRATICA/INDUZ/INCITA/PRECONCEITO COR/DIVERSO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO UTILIZADO - IGNORADO;URBANO;CASA;NOSSA SENHORA DE LOURDES;313670;JUIZ DE FORA;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PRETO;58,0;F;Sim;NAO INFORMADA;BISSEXUAL;SUPERIOR COMPLETO;AMIGO / CONHECIDO;SAO MATEUS;JUIZ DE FORA;MG;RACISMO - PRATICA/INDUZ/INCITA/PRECONCEITO COR/DIVERSO;Consumado
A2025ID10755;2025-12-25 07:00:00;De 07:00 as 07:59;12;2025;Quinta-Feira;FECHADO;RACISMO - PRATICA/INDUZ/INCITA/PRECONCEITO COR/DIVERSO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO UTILIZADO - IGNORADO;URBANO;CASA;NOSSA SENHORA DE LOURDES;313670;JUIZ DE FORA;MG;2;SEM PRISAO;AUTOR;PRETO;63,0;M;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;NOSSA SENHORA DE LOURDES;JUIZ DE FORA;MG;RACISMO - PRATICA/INDUZ/INCITA/PRECONCEITO COR/DIVERSO;Consumado
A2025ID10757;2025-12-24 13:00:00;De 13:00 as 13:59;12;2025;Quarta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;MERCEARIA / SACOLAO / SUPERMERCADO;PADRE EUSTAQUIO;310620;BELO HORIZONTE;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;IGNORADA;40,0;M;Sim;MULHER TRANSEXUAL;HOMOSSEXUAL;ENSINO MEDIO COMPLETO (2º GRAU);OUTROS - RELACAO VITIMA AUTOR;CARLOS PRATES;BELO HORIZONTE;MG;INJURIA;Consumado
A2025ID10759;2025-12-24 11:20:00;De 11:00 as 11:59;12;2025;Quarta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;LOJA DIVERSA;CABRAL;311860;CONTAGEM;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;28,0;M;Sim;NAO INFORMADA;HOMOSSEXUAL;SUPERIOR INCOMPLETO;SEM RELACIONAMENTO;CABRAL;CONTAGEM;MG;INJURIA;Consumado
A2025ID10760;2025-12-23 20:00:00;De 20:00 as 20:59;12;2025;Terça-Feira;FECHADO;RACISMO - PRATICA/INDUZ/INCITA/PRECONCEITO COR/DIVERSO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;BARREIRO;310620;BELO HORIZONTE;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;37,0;M;Sim;NAO INFORMADA;HOMOSSEXUAL;SUPERIOR INCOMPLETO;OUTRO PARENTESCO;BARREIRO;BELO HORIZONTE;MG;RACISMO - PRATICA/INDUZ/INCITA/PRECONCEITO COR/DIVERSO;Consumado
A2025ID10760;2025-12-23 20:00:00;De 20:00 as 20:59;12;2025;Terça-Feira;FECHADO;RACISMO - PRATICA/INDUZ/INCITA/PRECONCEITO COR/DIVERSO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;BARREIRO;310620;BELO HORIZONTE;MG;2;SEM PRISAO;AUTOR;IGNORADA;72,0;M;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;BARREIRO;BELO HORIZONTE;MG;RACISMO - PRATICA/INDUZ/INCITA/PRECONCEITO COR/DIVERSO;Consumado
A2025ID10761;2025-12-22 15:25:00;De 15:00 as 15:59;12;2025;Segunda-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;MERCEARIA / SACOLAO / SUPERMERCADO;CHACARA DO PAIVA;316720;SETE LAGOAS;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;41,0;M;Não;NAO INFORMADA;NAO INFORMADA;ENSINO MEDIO COMPLETO (2º GRAU);SEM RELACIONAMENTO;CHACARA DO PAIVA;SETE LAGOAS;MG;INJURIA;Consumado
A2025ID10762;2025-12-21 18:10:00;De 18:00 as 18:59;12;2025;Domingo;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;SAO PEDRO;310620;BELO HORIZONTE;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;34,0;F;Não;NAO INFORMADA;NAO INFORMADA;ENSINO MEDIO COMPLETO (2º GRAU);COLEGA DE TRABALHO / SUPERIOR HIERARQUICO;SAO PEDRO;BELO HORIZONTE;MG;INJURIA;Consumado
A2025ID10762;2025-12-21 18:10:00;De 18:00 as 18:59;12;2025;Domingo;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;SAO PEDRO;310620;BELO HORIZONTE;MG;2;SEM PRISAO;AUTOR;IGNORADA;25,0;F;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;;;;INJURIA;Consumado
A2025ID10764;2025-12-20 22:00:00;De 22:00 as 22:59;12;2025;Sabado;FECHADO;ATENDIMENTO DE DENUNCIA DE INFRACOES DE DISCRIMINACAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PARTICULAR/PRIVADA;KAMAYURA;317040;UNAI;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PRETO;41,0;M;Sim;HOMEM CISGÊNERO;HOMOSSEXUAL;SUPERIOR COMPLETO;IGNORADA;AGUA BRANCA DOIS;UNAI;MG;ATENDIMENTO DE DENUNCIA DE INFRACOES DE DISCRIMINACAO;Consumado
A2025ID10764;2025-12-20 22:00:00;De 22:00 as 22:59;12;2025;Sabado;FECHADO;ATENDIMENTO DE DENUNCIA DE INFRACOES DE DISCRIMINACAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PARTICULAR/PRIVADA;KAMAYURA;317040;UNAI;MG;2;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;41,0;M;Sim;HOMEM CISGÊNERO;HOMOSSEXUAL;SUPERIOR INCOMPLETO;IGNORADA;KAMAYURA;UNAI;MG;ATENDIMENTO DE DENUNCIA DE INFRACOES DE DISCRIMINACAO;Consumado
A2025ID10764;2025-12-20 22:00:00;De 22:00 as 22:59;12;2025;Sabado;FECHADO;ATENDIMENTO DE DENUNCIA DE INFRACOES DE DISCRIMINACAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PARTICULAR/PRIVADA;KAMAYURA;317040;UNAI;MG;3;SEM PRISAO;AUTOR;PARDA;44,0;F;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;PRIMAVERA CINCO;UNAI;MG;ATENDIMENTO DE DENUNCIA DE INFRACOES DE DISCRIMINACAO;Consumado
A2025ID10767;2025-12-20 11:02:00;De 11:00 as 11:59;12;2025;Sabado;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;POSTO DE COMBUSTIVEL;CENTRO;317020;UBERLANDIA;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;42,0;M;Não;NAO INFORMADA;NAO INFORMADA;SUPERIOR COMPLETO;SEM RELACIONAMENTO;SANTA MONICA;UBERLANDIA;MG;LESAO CORPORAL;Consumado
A2025ID10769;2025-12-20 08:56:00;De 08:00 as 08:59;12;2025;Sabado;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;ESCRITA FISICA;URBANO;CASA;SANTO AGOSTINHO;310620;BELO HORIZONTE;MG;1;SEM PRISAO;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;36,0;M;Sim;MULHER TRANSEXUAL;HOMOSSEXUAL;SUPERIOR COMPLETO;IRMAO;SANTO AGOSTINHO;BELO HORIZONTE;MG;AMEACA;Consumado
A2025ID10769;2025-12-20 08:56:00;De 08:00 as 08:59;12;2025;Sabado;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;ESCRITA FISICA;URBANO;CASA;SANTO AGOSTINHO;310620;BELO HORIZONTE;MG;2;SEM PRISAO;AUTOR;PARDA;40,0;M;Não;NAO INFORMADA;NAO INFORMADA;SUPERIOR COMPLETO;;CICERO PASSOS;PIRAPORA;MG;AMEACA;Consumado
A2025ID10770;2025-12-19 11:15:00;De 11:00 as 11:59;12;2025;Sexta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;LOTEAMENTO GUILHERME BORGES;317010;UBERABA;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;65,0;M;Não;NAO INFORMADA;HETEROSSEXUAL;ENSINO MEDIO COMPLETO (2º GRAU);SEM RELACIONAMENTO;LOTEAMENTO GUILHERME BORGES;UBERABA;MG;INJURIA;Consumado
A2025ID10770;2025-12-19 11:15:00;De 11:00 as 11:59;12;2025;Sexta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;LOTEAMENTO GUILHERME BORGES;317010;UBERABA;MG;2;SEM PRISAO;AUTOR;BRANCA;66,0;M;Não;NAO INFORMADA;NAO INFORMADA;SUPERIOR COMPLETO;;LOTEAMENTO GUILHERME BORGES;UBERABA;MG;INJURIA;Consumado
A2025ID10772;2025-12-19 03:00:00;De 03:00 as 03:59;12;2025;Sexta-Feira;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;CENTRO;316240;SAO JOAO DA PONTE;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;25,0;F;Sim;TRAVESTI;NAO INFORMADA;ENSINO MEDIO COMPLETO (2º GRAU);SEM RELACIONAMENTO;DENISE;SAO JOAO DA PONTE;MG;INJURIA RACIAL;Consumado
A2025ID10776;2025-12-17 05:45:00;De 05:00 as 05:59;12;2025;Quarta-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;JARDIM DOS COMERCIARIOS;310620;BELO HORIZONTE;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;54,0;M;Sim;NAO INFORMADA;HOMOSSEXUAL;ENSINO MEDIO COMPLETO (2º GRAU);IRMAO;JARDIM DOS COMERCIARIOS;BELO HORIZONTE;MG;AMEACA;Consumado
A2025ID10777;2025-12-16 22:00:00;De 22:00 as 22:59;12;2025;Terça-Feira;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;BAR / LANCHONETE / RESTAURANTE / SIMILAR;JARDIM ATLANTICO;310620;BELO HORIZONTE;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;28,0;M;Sim;HOMEM CISGÊNERO;HOMOSSEXUAL;ENSINO MEDIO COMPLETO (2º GRAU);SEM RELACIONAMENTO;INDEPENDÊNCIA;IBIRITE;MG;LESAO CORPORAL;Consumado
A2025ID10778;2025-12-16 12:36:00;De 12:00 as 12:59;12;2025;Terça-Feira;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;FRUTAL 02;312710;FRUTAL;MG;1;SEM PRISAO;AUTOR;IGNORADA;32,0;M;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;NOSSA SENHORA DO CARMO;FRUTAL;MG;INJURIA RACIAL;Consumado
A2025ID10778;2025-12-16 12:36:00;De 12:00 as 12:59;12;2025;Terça-Feira;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;FRUTAL 02;312710;FRUTAL;MG;2;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;46,0;F;Não;NAO INFORMADA;NAO INFORMADA;ENSINO MEDIO COMPLETO (2º GRAU);OUTROS - RELACAO VITIMA AUTOR;FRUTAL 02;FRUTAL;MG;INJURIA RACIAL;Consumado
A2025ID10780;2025-12-15 23:54:00;De 23:00 as 23:59;12;2025;Segunda-Feira;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;VIOLENCIA OU VIAS DE FATO;URBANO;CASA;;310790;BOM REPOUSO;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;20,0;M;Sim;HOMEM CISGÊNERO;HOMOSSEXUAL;SUPERIOR INCOMPLETO;OUTRO PARENTESCO;TATUAPE;SAO PAULO;SP;INJURIA RACIAL;Consumado
A2025ID10783;2025-12-14 21:00:00;De 21:00 as 21:59;12;2025;Domingo;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;IPIRANGA;310620;BELO HORIZONTE;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;42,0;M;Não;NAO INFORMADA;NAO INFORMADA;SUPERIOR COMPLETO;AMIGO / CONHECIDO;IPIRANGA;BELO HORIZONTE;MG;AMEACA;Consumado
A2025ID10783;2025-12-14 21:00:00;De 21:00 as 21:59;12;2025;Domingo;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;IPIRANGA;310620;BELO HORIZONTE;MG;2;;SUSPEITO;IGNORADA;37,0;M;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;IPIRANGA;BELO HORIZONTE;MG;AMEACA;Consumado
A2025ID10786;2025-12-14 18:00:00;De 18:00 as 18:59;12;2025;Domingo;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;VIA DE ACESSO PUBLICA;MORADA DO PARQUE;314330;MONTES CLAROS;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;28,0;F;Sim;TRAVESTI;HETEROSSEXUAL;ENSINO MEDIO COMPLETO (2º GRAU);IGNORADA;MORADA DO PARQUE;MONTES CLAROS;MG;AMEACA;Consumado
A2025ID10786;2025-12-14 18:00:00;De 18:00 as 18:59;12;2025;Domingo;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;VIA DE ACESSO PUBLICA;MORADA DO PARQUE;314330;MONTES CLAROS;MG;2;;SUSPEITO;IGNORADA;30,0;M;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;JARDIM DAS OLIVEIRAS;FORTALEZA;CE;AMEACA;Consumado
